_source.consumerRating,_score,_source.votes,_source.regularPrice,_source.tastingDescription,_source.availableUnits,_source.certificates,_source.name,_source.style,_source.subCategory.description,_source.alcoholPercentage,_source.sweetness,_source.countryName,lat,lon,country_code02,country_code03
4.1,0.36299673,30,26.99,"91 Points, International Wine & Spirit Competition 2021: ""Rich honey, spice, herbal, peppery and fruit impressions with a luscious, sweet and round texture and balanced structure of the liqueur giving a warmth from the alcohol and a long finish.""
",1999,[],DRAMBUIE,,Liqueurs,40.0,,United Kingdom,54.7023545,-3.2765753,GB,GBR
0.0,0.35484228,0,335.99,"Black Bottle Double Cask | Mackmyra Limousin | Wemyss Malts Spice King 12-Year-Old | The Woodsman | FEW Bourbon | Mars Kasei | Daddy Rack Small Batch | Brenne French Single Malt Whisky | Mackmyra Bjorksav | Mackmyra Intelligens | Mortlach 12-Year-Old | Talisker 10-Year-Old | Singleton of Dufftown 12-Year-Old | Four Roses Bourbon | Morris Australian Single Malt Whisky Signature | Teeling Small Batch | Teeling Single Grain | Nc'nean Quiet Rebels  | Glenburgie 10-Year-Old Derestricted | Darkness 8-Year-Old | Weeknight Whisky Speyside 8-Year-Old | World Whisky Blend | Seaweed & Aeons 10-Year-Old | Burnt Ends Blended Whiskey
",132,[],DRINKS BY THE DRAM - WHISKY EXPLORER ADVENT CALENDAR,,Whisky,43.6,,United Kingdom,54.7023545,-3.2765753,GB,GBR
4.2,0.35484228,106,52.99,"This distinct gin is made from a blend of unique botanicals: meadowsweet, juniper berries, angelica root, caraway seed, gunpowder tea (concentrated pellets of green tea), oriental grapefruit, cardamom, coriander seed, orris root, star anise, Chinese lemon and makrut lime. Citrus-laden flavours with exotic spices delivering a smooth and pleasant finish.
",897,[],DRUMSHANBO - GUNPOWDER IRISH GIN,,Gin,43.0,,Ireland,52.865196,-7.9794599,IE,IRL
3.3,0.35484228,75,27.99,"Henricius Melcher, founding father of the company, was registered in Uerdingen as a chartered brandwine distiller as early as 1743. In the 19th century his successor built up extensive contacts throughout Europe and particularly with vintners in the famous French wine region of Charente. One of the major suppliers here to find was the Dujardin family, who subsequently set up a joint company with the Melcher family. A perfect union of French wine growing tradition and German distillation skills was established. The celebrated offspring of this marriage is the aged brandy Dujardin VSOP that has gained enormous reputation for its high quality. While ageing in small limousin oak barrels, Dujardin develops a full bouquet with a smooth and rich taste. Aromas of sweet honey, orange zest and clove spice. Very mellow and round on the palate with a bit of heat in the finish.
",2373,[],DUJARDIN - V.S.O.P.,,Grape and Fruit Brandy,40.0,,Germany,51.1638175,10.4478313,DE,DEU
3.0,0.36299673,2,13.49,False,1411,[],E.T. 51 - PREMIUM WHISKY AGED 7 YEARS,,Whisky,51.0,,Canada,61.0666922,-107.991707,CA,CAN
4.4,0.35484228,441,59.99,"The nose is complex, with aromas of toffee, hints of orange peel, herbs, honey, leather and oak. The taste is bold, dry and delicate with notes of candied almonds and very rich cocoa. The finish is dry and lingering.
",45,[],EAGLE RARE KENTUCKY STRAIGHT BOURBON WHISKEY,,Whisky,45.0,,USA,39.7837304,-100.445882,US,USA
4.0,0.36299673,4,139.99,"Available starting November 5. 
East London Liquor Co. took 100% malted barley from Norfolk, England, brewed it, distilled it and aged it to perfection, giving you their East London Single Malt. Imagine tasting notes filled with stewed apples, chocolate and oatmeal biscuits, ripe pineapple and even a few Szechuan peppers. This one's made to be drunk anyway you want to: neat, on the rocks, or mixed into your favourite cocktail.
",466,[],EAST LONDON - SINGLE MALT WHISKY,,Whisky,47.0,,United Kingdom,54.7023545,-3.2765753,GB,GBR
4.3,0.36299673,450,39.49,"The El Dorado 12-Year-Old possesses a rich fruity bouquet of explosive flavours, owing largely to the estery richness acquired from the EHP wooden Coffey and metal Coffey stills. Lush tropical fruit and spice nose with hints of honey and dark sugar. Mellow, full-bodied with rich flavours of fruits and spice. A delightful, elegant and dry finish.
",1281,[],EL DORADO - 12 YEAR OLD FINEST DEMERARA,,Rum,40.0,,Guyana,4.8417097,-58.6416891,GY,GUY
4.1,0.36299673,156,61.99,"The El Dorado 15-Year-Old is artfully blended using marques from the EHP wooden Coffey, the metal Coffey, the Port Mourant double wooden pot still and the Versailles single wooden pot still. Its unmistakeable taste is achieved from the Port Mourant double wooden pot still, which provides an earthy, peat-like finish. Full nose packed with dark coﬀee, candied orange, almonds, dark chocolate, pepper and vanilla. Flavours of grilled tropical fruit with smooth oaky spice—moderately full-bodied.
",602,[],EL DORADO - 15 YEAR OLD SPECIAL RESERVE,,Rum,40.0,,Guyana,4.8417097,-58.6416891,GY,GUY
3.2,0.36299673,252,35.99,"Young and fresh, El Jimador Silver tequila steps up with truly authentic character. It's made with 100% hand-harvested blue Weber agave and double-distilled with sparkling clarity. El Jimador perfected the skills to produce a spirit so rich in flavour that every sip comes to life. Crisp and buzzing with citrus flavours, take a sip or shake it up.
",4288,[],EL JIMADOR - BLANCO,,Tequila,40.0,,Mexico,19.4326296,-99.1331785,MX,MEX
2.9,0.35484228,127,20.29,"El Jimador Reposado begins with 100% hand-harvested blue Weber agave, naturally fermented and double-distilled. Then it enjoys a two-month siesta in El Jimador's own handmade American oak barrels until the perfect moment. The results are worth the wait: an exquisite golden tone, warm seasoned flavours and a smooth, confident agave flavour that really shines through.
",137,[],EL JIMADOR - REPOSADO,,Tequila,40.0,,Mexico,19.4326296,-99.1331785,MX,MEX
3.0,0.36299673,2,85.99,False,391,[],EL JIMADOR - REPOSADO,,Tequila,40.0,,Mexico,19.4326296,-99.1331785,MX,MEX
3.1,0.36299673,246,36.99,"El Jimador Reposado begins with 100% hand-harvested blue Weber agave, naturally fermented and double-distilled. Then it enjoys a two-month siesta in El Jimador's own handmade American oak barrels until the perfect moment. The results are worth the wait: an exquisite golden tone, warm seasoned flavours and a smooth, confident agave flavour that really shines through.
",4092,[],EL JIMADOR - REPOSADO,,Tequila,40.0,,Mexico,19.4326296,-99.1331785,MX,MEX
4.2,0.36299673,48,82.99,"El Mayor Reposado is rested in white oak barrels for a minimum of 9 months. This gives the tequila an elegantly structured, balanced taste with a remarkably smooth finish. Nose: Hints of sweet fruit flavours and understated spice. Mouth: Smooth, round entry leads to a dryish, medium body with perfumed fruity agave, vanilla, spice and caramel. Finish: Smooth and balanced with fruity, perfumed spice.
",320,[],EL MAYOR - REPOSADO,,Tequila,40.0,,Mexico,19.4326296,-99.1331785,MX,MEX
3.9,0.36299673,63,39.99,"El Tequileño Reposado is a 100% agave tequila that spends 3 months in American Oak. Its full agave flavour can be enjoyed by itself or mixed in a cocktail of your choice. Aroma: Sweet tones of agave with hints of vanilla. Taste: Cooked agave and a dry finish with hints of oak. Enjoy: Best enjoyed in a margarita, Paloma or in any of your favorite tequila cocktails.
",2401,[],EL TEQUILENO - REPOSADO,,Tequila,40.0,,Mexico,19.4326296,-99.1331785,MX,MEX
5.0,0.36299673,6,159.99,"Double Gold, San Francisco World Spirits Competition 2021. Master distiller Antonio Salles and the Sassenach spirits founder Sam Heughan joined forces to create a small-batch limited-edition aged tequila. The Sassenach Select is a reposado that is handcrafted using the finest matured agave from the highlands, distilled in traditional copper pot stills, aged for two years in American oak barrels, and finished for four months in French oak barrels. These attributes form the foundation of the Sassenach select's unique character and exceptional, unparalleled taste. On the palate you will find lots of cooked agave, toasty oak, light vanilla, sweet spice, and herbal notes with a hint of caramel. With a long-lasting finish with layers of complexity that continue to evolve.
",207,[],EL TEQUILENO - SASSENACH SELECT DOUBLE WOOD REPOSADO,,Tequila,42.0,,Mexico,19.4326296,-99.1331785,MX,MEX
5.0,0.35484228,1,34.99,"Elder Bros Apple Strudel Liquor has an iconic Canadian taste that is distinct in flavour and origin. A must-have for any gatherings. Sustainably made with local farm fresh pressed apple juice and cinnamon sticks. Apple Strudel tastes amazing on its own, over ice, chilled, in spritzers, Old Fashions, hot toddy's and mulled wine providing a nostalgic and comforting experience.
",263,[],ELDER BROS FARMS DISTILLERY - APPLE STRUDEL LIQUOR,,Liqueurs,20.0,,Canada,61.0666922,-107.991707,CA,CAN
4.2,0.35484228,220,49.99,"St‑Germain is a French liqueur made with fresh elderflowers, hand-picked once a year in the late spring. To accomplish its exquisitely natural flavour, every bottle of St‑Germain contains up to 1,000 of the very best elderflower blossoms, resulting in a finely crafted, perfectly balanced and refined liqueur.
",1776,[],ELDERFLOWER LIQUEUR - ST GERMAIN,,Liqueurs,20.0,,France,46.603354,1.8883335,FR,FRA
4.2,0.35484228,5,52.99,"Double Gold, San Francisco World Spirits Competition 2022. The first extra-aged Kentucky straight rye whiskey to join Elijah Craig's award-winning family of bourbons. A unique combination of spicy rye grains and sweet corn, coupled with a steadfast attention to detail, give Elijah Craig Straight Rye the perfect balance of flavour and smoothness.
",264,[],ELIJAH CRAIG - RYE,,Whisky,47.0,,USA,39.7837304,-100.445882,US,USA
4.0,0.35484228,85,54.99,"Double Gold, San Francisco World Spirits Competition 2022. The award-winning bourbon that started it all. Elijah Craig's signature Small Batch owes its distinctive warm spice and subtle smoke flavour to Level 3 charred oak barrels. Handcrafted by their Master Distillers, it's a favourite of bourbon connoisseurs and casual whiskey fans alike. 
",826,[],ELIJAH CRAIG - SMALL BATCH,,Whisky,47.0,,USA,39.7837304,-100.445882,US,USA
4.2,0.35484228,109,21.49,"This double-distilled vodka is the most popular white liquor in Asia. It is famous for its clean taste and fruity aroma.
",870,[],ER GUO TOU - BEIJING NIU LAN SHAN XINXIN,,Asian Spirits,42.0,,China,35.0000663,104.999955,CN,CHN
4.2,0.35484228,170,18.49,"This popular Chinese rice spirit has over 100 years of history. It is famous for its clean taste. The name Er Guo Tou came from its three-times distillation process.
",1032,[],ER GUO TOU - SHAO JIU,,Asian Spirits,56.0,,China,35.0000663,104.999955,CN,CHN
4.5,0.35484228,83,5.49,"This popular Chinese rice spirit has over 100 years of history. It is famous for its clean taste. The name Er Guo Tou came from its three-times distillation process.
",1073,[],ER GUO TOU - SHAO JIU,,Asian Spirits,56.0,,China,35.0000663,104.999955,CN,CHN
3.8,0.35484228,217,41.99,"93 Points, Ultimate Spirits Challenge 2021: ""A fresh, vibrant unaged tequila with vivid aromatics of salted lime, bell pepper, and candied cinnamon. On tasting the freshness continues and the spirit fills the mouth with rich agave flavors before finishing with subtle spice notes.""
",1742,[],ESPOLON - BLANCO,,Tequila,40.0,,Mexico,19.4326296,-99.1331785,MX,MEX
3.9,0.35484228,347,43.99,"90 Points, Ultimate Spirits Challenge 2022: ""A pale, gold-yellow color and light viscosity introduce aromas of plantain leaf, green apples, citrus zest, underripe mango, and chopped cactus. The palate reveals more bold flavors that complement with nutmeg, apple pie crust, pineapple core, and pear puree. Delicious tequila is perfect for sipping on its own.""
",1882,[],ESPOLON - REPOSADO,,Tequila,40.0,,Mexico,19.4326296,-99.1331785,MX,MEX
4.0,0.36299673,269,24.99,"93 Points, Ultimate Spirits Challenge 2022: ""Toffee and warm almond cookies at first on the nose, with undercurrents of candied orange peel, red apple skin, and currant. The palate is very smooth and fresh, with orchard fruits and spiced nuts mingling on a soft and silky finish.""
",2640,[],EVAN WILLIAMS - KENTUCKY BOURBON,,Whisky,43.0,,USA,39.7837304,-100.445882,US,USA
4.2,0.36299673,125,21.99,False,3966,[],EVAN WILLIAMS - ORIGINAL SOUTHERN EGG NOG,,Other Spirits,15.0,,USA,39.7837304,-100.445882,US,USA
5.0,0.35484228,2,54.99,"The result of research by both French distillers and Bolivian farmers, the FAIR Quinoa Vodka opens with light cereals and citrus fruits notes before a velvety-texture palate of lemon zest, almond milk and peppercorn. Certified organic, vegan-friendly, Fair Trade GMO-free and 90 Points & Gold Medal, Tastings.com (February 2020).
",566,['Organic'],FAIR - QUINOA VODKA ORGANIC VEGAN FAIR TRADE,,Vodka,40.0,,France,46.603354,1.8883335,FR,FRA
3.4,0.35484228,116,49.99,"Fandango is a premium mezcal crafted in the state of Oaxaca, Mexico. The objective behind the creation of this spirit was to clearly accentuate the taste and scent of the roasted agave piñas. You will enjoy this Mezcal cold and neat as much as in cocktails. The balance between the rich taste of agave and the smokiness resulting from roasting the fruit will allow you to experience the spirit in one of the most traditional ways like the indigenous people of Oaxaca did when they were taught the distillation process by the Spanish 400 years ago.
",1337,[],FANDANGO - MEZCAL,,Tequila,40.0,,Mexico,19.4326296,-99.1331785,MX,MEX
4.3,0.35484228,89,21.49,"Fen Chiew is know as the grandfather of Chinese vodka with over 1,400 years of brewing experience. It is fermented underground in ceramic containers to produce a remarkable elegant taste.
",222,[],FEN CHIEW,,Asian Spirits,53.0,,China,35.0000663,104.999955,CN,CHN
3.8,0.35484228,10,41.99,False,294,[],FEN CHIEW,,Asian Spirits,53.0,,China,35.0000663,104.999955,CN,CHN
4.1,0.35484228,100,61.99,"Fen Chiew is know as the grandfather of Chinese vodka with over 1,400 years of brewing experience. It is fermented underground in ceramic containers to produce a remarkable elegant taste.
",221,[],FEN CHIEW - 10 YEAR OLD,,Asian Spirits,53.0,,China,35.0000663,104.999955,CN,CHN
4.2,0.35484228,140,160.99,"This crystal-clear spirit has an elegant fragrance and tastes remarkably mild and sweet and with a lingering finish.
",115,[],FEN JIU - 30 YEAR OLD,,Asian Spirits,48.0,,China,35.0000663,104.999955,CN,CHN
3.8,0.35484228,200,31.99,"Its secret formula, passed down from father to son in the Branca family, has guaranteed the protection of the quality that still makes it the digestive bitter liqueur par excellence. The secret of its unique, unmistakable taste lies in the wise recipe: 27 herbs picked in four continents and aged in oak casks for over a year.
",1351,[],FERNET BRANCA BITTERS,,Liqueurs,39.0,,Italy,42.6384261,12.674297,IT,ITA
